,session_start,session_end
5686,2019-10-27 11:40:00,2019-10-27 11:50:00
5687,2019-10-27 12:00:00,2019-10-27 12:10:00
5688,2019-10-27 12:50:00,2019-10-27 13:05:00
5689,2019-10-27 16:55:00,2019-10-27 18:25:00
5690,2019-10-27 18:45:00,2019-10-27 18:45:00
5691,2019-10-27 19:15:00,2019-10-27 19:15:00
5692,2019-10-27 21:35:00,2019-10-27 21:35:00
5693,2019-10-28 01:20:00,2019-10-28 01:20:00
5694,2019-10-28 03:05:00,2019-10-28 03:10:00
5695,2019-10-28 03:35:00,2019-10-28 03:35:00
5696,2019-10-28 03:50:00,2019-10-28 03:50:00
5697,2019-10-28 06:30:00,2019-10-28 06:30:00
5698,2019-10-28 06:55:00,2019-10-28 06:55:00
5699,2019-10-29 11:25:00,2019-10-29 12:30:00
5700,2019-10-29 12:40:00,2019-10-29 12:40:00
5701,2019-10-29 13:25:00,2019-10-29 13:25:00
5702,2019-10-29 23:40:00,2019-10-29 23:40:00
5703,2019-11-01 06:25:00,2019-11-01 06:25:00
5704,2019-11-01 06:40:00,2019-11-01 06:45:00
5705,2019-11-02 15:15:00,2019-11-02 15:15:00
5706,2019-11-02 16:35:00,2019-11-02 16:40:00
5707,2019-11-02 17:00:00,2019-11-02 17:00:00
5708,2019-11-03 06:05:00,2019-11-03 06:05:00
5709,2019-11-03 15:20:00,2019-11-03 15:20:00
5710,2019-11-03 15:35:00,2019-11-03 15:45:00
5711,2019-11-03 17:20:00,2019-11-03 17:20:00
5712,2019-11-03 17:30:00,2019-11-03 17:30:00
5713,2019-11-03 18:00:00,2019-11-03 18:05:00
5714,2019-11-03 18:20:00,2019-11-03 18:20:00
5715,2019-11-03 20:20:00,2019-11-03 20:25:00
5716,2019-11-03 20:35:00,2019-11-03 20:45:00
5717,2019-11-03 20:55:00,2019-11-03 21:00:00
5718,2019-11-03 21:15:00,2019-11-03 21:15:00
5719,2019-11-03 21:35:00,2019-11-03 21:35:00
5720,2019-11-03 22:40:00,2019-11-03 22:45:00
5721,2019-11-03 23:35:00,2019-11-03 23:35:00
5722,2019-11-04 00:40:00,2019-11-04 00:40:00
5723,2019-11-04 01:15:00,2019-11-04 01:25:00
5724,2019-11-04 02:30:00,2019-11-04 02:30:00
5725,2019-11-04 05:15:00,2019-11-04 05:15:00
5726,2019-11-04 05:55:00,2019-11-04 05:55:00
5727,2019-11-04 06:55:00,2019-11-04 06:55:00
5728,2019-11-04 07:05:00,2019-11-04 07:05:00
5729,2019-11-04 11:05:00,2019-11-04 11:10:00
5730,2019-11-04 18:30:00,2019-11-04 18:35:00
5731,2019-11-04 18:45:00,2019-11-04 18:45:00
5732,2019-11-04 19:05:00,2019-11-04 19:05:00
5733,2019-11-04 19:15:00,2019-11-04 19:15:00
5734,2019-11-04 20:35:00,2019-11-04 20:35:00
5735,2019-11-05 00:20:00,2019-11-05 00:30:00
5736,2019-11-05 00:40:00,2019-11-05 00:40:00
5737,2019-11-05 00:55:00,2019-11-05 00:55:00
5738,2019-11-05 03:40:00,2019-11-05 03:40:00
5739,2019-11-05 03:50:00,2019-11-05 03:50:00
5740,2019-11-05 09:35:00,2019-11-05 09:35:00
5741,2019-11-05 14:35:00,2019-11-05 14:45:00
5742,2019-11-05 20:15:00,2019-11-05 20:15:00
5743,2019-11-05 20:30:00,2019-11-05 21:15:00
5744,2019-11-05 21:25:00,2019-11-05 21:25:00
5745,2019-11-05 21:50:00,2019-11-05 21:50:00
5746,2019-11-05 22:35:00,2019-11-05 22:40:00
5747,2019-11-05 22:50:00,2019-11-05 23:05:00
5748,2019-11-05 23:25:00,2019-11-05 23:30:00
5749,2019-11-05 23:55:00,2019-11-06 00:00:00
5750,2019-11-06 00:10:00,2019-11-06 00:15:00
5751,2019-11-06 00:30:00,2019-11-06 00:35:00
5752,2019-11-06 00:55:00,2019-11-06 01:00:00
5753,2019-11-06 01:10:00,2019-11-06 01:30:00
5754,2019-11-06 01:40:00,2019-11-06 02:00:00
5755,2019-11-06 02:10:00,2019-11-06 02:10:00
5756,2019-11-06 02:25:00,2019-11-06 02:25:00
5757,2019-11-06 02:40:00,2019-11-06 05:05:00
5758,2019-11-06 05:15:00,2019-11-06 05:25:00
5759,2019-11-06 05:35:00,2019-11-06 08:40:00
5760,2019-11-06 08:50:00,2019-11-06 12:30:00
5761,2019-11-06 13:30:00,2019-11-06 13:35:00
5762,2019-11-06 20:20:00,2019-11-06 20:20:00
5763,2019-11-06 22:00:00,2019-11-06 22:15:00
5764,2019-11-07 02:10:00,2019-11-07 02:15:00
5765,2019-11-07 04:30:00,2019-11-07 04:30:00
5766,2019-11-07 04:40:00,2019-11-07 04:40:00
5767,2019-11-07 17:35:00,2019-11-07 17:45:00
5768,2019-11-07 18:30:00,2019-11-07 18:30:00
5769,2019-11-07 23:50:00,2019-11-07 23:50:00
5770,2019-11-08 00:05:00,2019-11-08 00:05:00
5771,2019-11-08 01:45:00,2019-11-08 01:45:00
5772,2019-11-08 06:55:00,2019-11-08 06:55:00
5773,2019-11-08 14:15:00,2019-11-08 14:40:00
5774,2019-11-08 16:30:00,2019-11-08 20:30:00
5775,2019-11-08 20:50:00,2019-11-08 20:50:00
5776,2019-11-08 21:10:00,2019-11-08 21:10:00
5777,2019-11-09 13:30:00,2019-11-09 13:35:00
5778,2019-11-09 22:10:00,2019-11-09 22:10:00
5779,2019-11-10 10:55:00,2019-11-10 11:00:00
5780,2019-11-10 11:40:00,2019-11-10 11:40:00
5781,2019-11-10 13:00:00,2019-11-10 13:00:00
5782,2019-11-11 15:30:00,2019-11-11 15:30:00
5783,2019-11-11 15:45:00,2019-11-11 15:45:00
5784,2019-11-11 16:00:00,2019-11-11 16:20:00
5785,2019-11-11 17:15:00,2019-11-11 17:15:00
5786,2019-11-13 02:40:00,2019-11-13 02:50:00
5787,2019-11-13 14:35:00,2019-11-13 14:35:00
5788,2019-11-14 03:55:00,2019-11-14 04:20:00
5789,2019-11-14 10:20:00,2019-11-14 10:20:00
5790,2019-11-14 10:30:00,2019-11-14 10:30:00
5791,2019-11-14 18:45:00,2019-11-14 18:45:00
5792,2019-11-14 22:05:00,2019-11-14 22:10:00
5793,2019-11-14 22:20:00,2019-11-14 22:30:00
5794,2019-11-15 00:20:00,2019-11-15 00:25:00
5795,2019-11-15 03:15:00,2019-11-15 03:15:00
5796,2019-11-15 04:10:00,2019-11-15 04:10:00
5797,2019-11-15 05:25:00,2019-11-15 05:25:00
5798,2019-11-15 05:55:00,2019-11-15 05:55:00
5799,2019-11-15 06:05:00,2019-11-15 06:10:00
5800,2019-11-15 06:30:00,2019-11-15 06:35:00
5801,2019-11-15 07:10:00,2019-11-15 07:15:00
5802,2019-11-15 07:30:00,2019-11-15 07:30:00
5803,2019-11-15 08:15:00,2019-11-15 08:20:00
5804,2019-11-15 08:35:00,2019-11-15 08:40:00
5805,2019-11-15 17:20:00,2019-11-15 17:20:00
5806,2019-11-15 19:55:00,2019-11-15 19:55:00
5807,2019-11-16 23:20:00,2019-11-16 23:20:00
5808,2019-11-17 09:05:00,2019-11-17 09:05:00
5809,2019-11-17 11:00:00,2019-11-17 11:00:00
5810,2019-11-17 11:55:00,2019-11-17 12:05:00
5811,2019-11-17 13:10:00,2019-11-17 13:15:00
5812,2019-11-17 13:40:00,2019-11-17 13:45:00
5813,2019-11-17 14:25:00,2019-11-17 14:35:00
5814,2019-11-17 15:25:00,2019-11-17 15:35:00
5815,2019-11-17 15:45:00,2019-11-17 15:45:00
5816,2019-11-17 21:15:00,2019-11-17 21:15:00
5817,2019-11-18 03:00:00,2019-11-18 03:00:00
5818,2019-11-18 03:10:00,2019-11-18 03:10:00
5819,2019-11-18 06:30:00,2019-11-18 06:40:00
5820,2019-11-18 10:45:00,2019-11-18 10:50:00
5821,2019-11-18 11:20:00,2019-11-18 11:20:00
5822,2019-11-18 11:50:00,2019-11-18 12:00:00
5823,2019-11-18 12:15:00,2019-11-18 12:15:00
5824,2019-11-18 13:25:00,2019-11-18 13:30:00
5825,2019-11-18 19:30:00,2019-11-18 19:40:00
5826,2019-11-18 23:00:00,2019-11-18 23:05:00
5827,2019-11-18 23:15:00,2019-11-18 23:15:00
5828,2019-11-18 23:30:00,2019-11-18 23:50:00
5829,2019-11-19 00:20:00,2019-11-19 00:25:00
5830,2019-11-19 00:40:00,2019-11-19 00:40:00
5831,2019-11-19 02:35:00,2019-11-19 02:35:00
5832,2019-11-19 03:00:00,2019-11-19 03:00:00
5833,2019-11-19 04:55:00,2019-11-19 04:55:00
5834,2019-11-19 13:35:00,2019-11-19 13:35:00
5835,2019-11-19 14:05:00,2019-11-19 14:05:00
5836,2019-11-19 14:25:00,2019-11-19 14:25:00
5837,2019-11-19 14:45:00,2019-11-19 14:45:00
5838,2019-11-19 15:25:00,2019-11-19 15:25:00
5839,2019-11-19 16:15:00,2019-11-19 16:20:00
5840,2019-11-19 16:40:00,2019-11-19 16:50:00
5841,2019-11-19 17:05:00,2019-11-19 17:40:00
5842,2019-11-19 17:50:00,2019-11-19 18:40:00
5843,2019-11-19 19:00:00,2019-11-19 19:00:00
5844,2019-11-19 19:10:00,2019-11-19 19:10:00
5845,2019-11-19 19:25:00,2019-11-19 19:25:00
5846,2019-11-19 20:10:00,2019-11-19 20:35:00
5847,2019-11-19 22:35:00,2019-11-19 22:35:00
5848,2019-11-20 05:10:00,2019-11-20 05:40:00
5849,2019-11-20 13:10:00,2019-11-20 13:15:00
5850,2019-11-20 13:30:00,2019-11-20 13:40:00
5851,2019-11-20 14:05:00,2019-11-20 14:05:00
5852,2019-11-20 16:10:00,2019-11-20 17:45:00
5853,2019-11-21 14:40:00,2019-11-21 14:40:00
5854,2019-11-21 16:05:00,2019-11-21 16:05:00
5855,2019-11-22 00:35:00,2019-11-22 01:05:00
5856,2019-11-22 01:20:00,2019-11-22 01:25:00
5857,2019-11-23 23:45:00,2019-11-23 23:45:00
5858,2019-11-24 01:05:00,2019-11-24 01:15:00
5859,2019-11-24 01:45:00,2019-11-24 01:45:00
5860,2019-11-24 01:55:00,2019-11-24 01:55:00
5861,2019-11-24 02:05:00,2019-11-24 02:15:00
5862,2019-11-24 02:25:00,2019-11-24 02:45:00
5863,2019-11-24 03:05:00,2019-11-24 03:05:00
5864,2019-11-24 04:15:00,2019-11-24 04:15:00
5865,2019-11-24 04:30:00,2019-11-24 04:30:00
5866,2019-11-24 04:40:00,2019-11-24 04:40:00
5867,2019-11-24 05:00:00,2019-11-24 05:00:00
5868,2019-11-24 05:10:00,2019-11-24 05:10:00
5869,2019-11-24 05:25:00,2019-11-24 05:25:00
5870,2019-11-24 05:50:00,2019-11-24 05:50:00
5871,2019-11-24 06:15:00,2019-11-24 06:30:00
5872,2019-11-24 07:30:00,2019-11-24 07:30:00
5873,2019-11-24 07:40:00,2019-11-24 07:40:00
5874,2019-11-24 07:50:00,2019-11-24 07:50:00
5875,2019-11-24 08:00:00,2019-11-24 08:20:00
5876,2019-11-24 08:45:00,2019-11-24 08:45:00
5877,2019-11-24 11:30:00,2019-11-24 11:35:00
5878,2019-11-24 14:50:00,2019-11-24 14:55:00
5879,2019-11-24 15:20:00,2019-11-24 15:25:00
5880,2019-11-24 15:45:00,2019-11-24 15:45:00
5881,2019-11-24 16:00:00,2019-11-24 16:00:00
5882,2019-11-24 16:30:00,2019-11-24 16:30:00
5883,2019-11-24 16:40:00,2019-11-24 16:40:00
5884,2019-11-24 17:10:00,2019-11-24 17:30:00
5885,2019-11-24 17:40:00,2019-11-24 17:40:00
5886,2019-11-24 17:55:00,2019-11-24 17:55:00
5887,2019-11-24 18:05:00,2019-11-24 18:05:00
5888,2019-11-24 18:30:00,2019-11-24 18:30:00
5889,2019-11-24 18:40:00,2019-11-24 18:40:00
5890,2019-11-24 18:55:00,2019-11-24 18:55:00
5891,2019-11-24 19:15:00,2019-11-24 19:25:00
5892,2019-11-24 19:40:00,2019-11-24 19:40:00
5893,2019-11-24 19:50:00,2019-11-24 19:55:00
5894,2019-11-24 20:05:00,2019-11-24 20:05:00
5895,2019-11-24 20:15:00,2019-11-24 20:15:00
5896,2019-11-24 20:30:00,2019-11-24 20:35:00
5897,2019-11-24 20:45:00,2019-11-24 20:50:00
5898,2019-11-24 21:30:00,2019-11-24 21:30:00
5899,2019-11-24 22:10:00,2019-11-24 22:20:00
5900,2019-11-24 23:10:00,2019-11-24 23:10:00
5901,2019-11-25 00:20:00,2019-11-25 00:20:00
5902,2019-11-25 00:35:00,2019-11-25 00:35:00
5903,2019-11-25 05:00:00,2019-11-25 05:00:00
5904,2019-11-25 05:10:00,2019-11-25 05:15:00
5905,2019-11-25 06:30:00,2019-11-25 06:30:00
5906,2019-11-25 07:15:00,2019-11-25 07:20:00
5907,2019-11-25 08:30:00,2019-11-25 08:30:00
5908,2019-11-25 08:40:00,2019-11-25 08:40:00
5909,2019-11-25 09:00:00,2019-11-25 09:20:00
5910,2019-11-25 09:30:00,2019-11-25 09:30:00
5911,2019-11-25 09:40:00,2019-11-25 10:05:00
5912,2019-11-25 11:15:00,2019-11-25 11:15:00
5913,2019-11-25 11:25:00,2019-11-25 11:25:00
5914,2019-11-25 12:25:00,2019-11-25 12:25:00
5915,2019-11-25 12:40:00,2019-11-25 12:40:00
5916,2019-11-25 13:45:00,2019-11-25 13:50:00
5917,2019-11-25 15:30:00,2019-11-25 15:30:00
5918,2019-11-25 15:40:00,2019-11-25 15:40:00
5919,2019-11-25 15:55:00,2019-11-25 16:05:00
5920,2019-11-25 16:30:00,2019-11-25 16:30:00
5921,2019-11-25 17:05:00,2019-11-25 17:05:00
5922,2019-11-25 18:50:00,2019-11-25 18:50:00
5923,2019-11-25 19:10:00,2019-11-25 19:10:00
5924,2019-11-25 23:20:00,2019-11-25 23:20:00
5925,2019-11-25 23:30:00,2019-11-25 23:30:00
5926,2019-11-26 03:45:00,2019-11-26 03:45:00
5927,2019-11-26 05:25:00,2019-11-26 05:25:00
5928,2019-11-26 05:50:00,2019-11-26 05:50:00
5929,2019-11-26 06:30:00,2019-11-26 06:35:00
5930,2019-11-26 08:20:00,2019-11-26 08:20:00
5931,2019-11-26 08:30:00,2019-11-26 08:30:00
5932,2019-11-26 09:20:00,2019-11-26 09:20:00
5933,2019-11-26 11:30:00,2019-11-26 11:30:00
5934,2019-11-26 11:45:00,2019-11-26 11:45:00
5935,2019-11-26 12:40:00,2019-11-26 12:40:00
5936,2019-11-26 12:55:00,2019-11-26 13:00:00
5937,2019-11-26 13:40:00,2019-11-26 14:45:00
5938,2019-11-26 14:55:00,2019-11-26 14:55:00
5939,2019-11-26 15:05:00,2019-11-26 15:15:00
5940,2019-11-26 20:05:00,2019-11-26 20:05:00
5941,2019-11-26 20:40:00,2019-11-26 20:40:00
5942,2019-11-26 21:10:00,2019-11-26 21:10:00
5943,2019-11-27 05:35:00,2019-11-27 05:35:00
5944,2019-11-28 13:35:00,2019-11-28 14:10:00
5945,2019-11-28 14:25:00,2019-11-28 14:25:00
5946,2019-11-28 14:35:00,2019-11-28 14:50:00
5947,2019-11-28 15:10:00,2019-11-28 15:10:00
5948,2019-11-28 17:25:00,2019-11-28 17:25:00
5949,2019-11-29 11:00:00,2019-11-29 11:00:00
5950,2019-11-29 11:40:00,2019-12-01 12:40:00
5951,2019-12-01 13:10:00,2019-12-01 14:15:00
5952,2019-12-01 14:25:00,2019-12-01 14:40:00
5953,2019-12-01 14:55:00,2019-12-01 14:55:00
5954,2019-12-01 15:25:00,2019-12-01 15:30:00
5955,2019-12-01 15:45:00,2019-12-01 15:50:00
5956,2019-12-01 16:40:00,2019-12-02 05:35:00
5957,2019-12-02 08:05:00,2019-12-02 10:00:00
5958,2019-12-02 10:20:00,2019-12-02 10:35:00
5959,2019-12-02 10:45:00,2019-12-02 10:50:00
5960,2019-12-02 11:00:00,2019-12-02 11:15:00
5961,2019-12-02 12:30:00,2019-12-02 12:30:00
5962,2019-12-02 12:40:00,2019-12-02 13:25:00
5963,2019-12-02 13:35:00,2019-12-02 13:50:00
5964,2019-12-02 14:00:00,2019-12-02 14:00:00
5965,2019-12-06 18:40:00,2019-12-06 18:40:00
5966,2019-12-07 12:05:00,2019-12-07 12:05:00
5967,2019-12-07 12:15:00,2019-12-07 12:15:00
5968,2019-12-07 12:55:00,2019-12-07 12:55:00
5969,2019-12-14 03:00:00,2019-12-14 03:00:00
5970,2019-12-20 12:15:00,2019-12-20 12:15:00
5971,2019-12-23 12:40:00,2019-12-23 13:05:00
5972,2019-12-23 15:25:00,2019-12-23 15:25:00
5973,2019-12-23 16:50:00,2019-12-23 18:15:00
5974,2019-12-23 20:10:00,2019-12-23 20:10:00
5975,2019-12-23 20:35:00,2019-12-25 09:55:00
5976,2019-12-25 10:05:00,2019-12-25 10:10:00
5977,2019-12-25 10:35:00,2019-12-25 10:35:00
5978,2019-12-25 15:00:00,2019-12-25 15:00:00
5979,2019-12-25 15:10:00,2019-12-25 15:10:00
5980,2019-12-26 12:35:00,2019-12-26 12:35:00
5981,2019-12-27 15:25:00,2019-12-27 15:25:00
5982,2019-12-28 13:00:00,2019-12-28 13:00:00
5983,2019-12-28 16:05:00,2019-12-28 16:10:00
5984,2019-12-29 08:45:00,2019-12-29 08:50:00
5985,2019-12-29 13:05:00,2019-12-29 13:10:00
5986,2019-12-29 13:30:00,2019-12-29 13:45:00
5987,2019-12-29 14:20:00,2019-12-29 14:20:00
5988,2019-12-30 02:55:00,2019-12-30 02:55:00
5989,2019-12-30 04:55:00,2019-12-30 04:55:00
5990,2019-12-30 05:35:00,2019-12-30 05:35:00
5991,2019-12-30 06:45:00,2019-12-30 06:45:00
5992,2019-12-30 11:30:00,2019-12-30 11:30:00
5993,2020-01-03 02:25:00,2020-01-03 02:25:00
5994,2020-01-03 15:40:00,2020-01-03 15:40:00
5995,2020-01-04 09:30:00,2020-01-04 09:35:00
5996,2020-01-05 15:15:00,2020-01-05 15:15:00
5997,2020-01-08 10:35:00,2020-01-08 10:35:00
5998,2020-01-08 10:45:00,2020-01-08 10:45:00
5999,2020-01-08 17:20:00,2020-01-08 17:20:00
6000,2020-01-09 04:35:00,2020-01-09 04:35:00
6001,2020-01-09 10:25:00,2020-01-09 10:25:00
6002,2020-01-09 15:35:00,2020-01-09 15:35:00
6003,2020-01-09 16:05:00,2020-01-09 16:05:00
6004,2020-01-09 16:20:00,2020-01-09 16:20:00
6005,2020-01-09 17:10:00,2020-01-09 17:10:00
6006,2020-01-09 19:35:00,2020-01-09 19:35:00
6007,2020-01-09 21:15:00,2020-01-09 21:15:00
6008,2020-01-09 22:25:00,2020-01-09 22:25:00
6009,2020-01-09 23:10:00,2020-01-09 23:10:00
6010,2020-01-09 23:40:00,2020-01-09 23:40:00
6011,2020-01-10 00:50:00,2020-01-10 00:50:00
6012,2020-01-10 02:50:00,2020-01-10 02:50:00
6013,2020-01-10 03:05:00,2020-01-10 03:05:00
6014,2020-01-10 04:50:00,2020-01-10 04:50:00
6015,2020-01-10 11:15:00,2020-01-10 11:25:00
6016,2020-01-10 11:55:00,2020-01-10 11:55:00
6017,2020-01-10 12:10:00,2020-01-10 12:10:00
6018,2020-01-10 12:55:00,2020-01-10 12:55:00
6019,2020-01-10 14:25:00,2020-01-10 14:25:00
6020,2020-01-10 14:45:00,2020-01-10 14:45:00
6021,2020-01-10 16:05:00,2020-01-10 16:05:00
6022,2020-01-10 19:05:00,2020-01-10 19:15:00
6023,2020-01-10 20:20:00,2020-01-10 20:20:00
6024,2020-01-10 21:40:00,2020-01-10 21:40:00
6025,2020-01-12 18:05:00,2020-01-12 18:05:00
6026,2020-01-12 22:30:00,2020-01-12 22:30:00
6027,2020-01-12 22:45:00,2020-01-12 22:45:00
6028,2020-01-12 23:40:00,2020-01-12 23:40:00
6029,2020-01-13 07:30:00,2020-01-13 07:30:00
6030,2020-01-13 14:30:00,2020-01-13 14:40:00
6031,2020-01-13 15:45:00,2020-01-13 15:45:00
6032,2020-01-14 01:40:00,2020-01-14 01:50:00
6033,2020-01-14 03:15:00,2020-01-14 03:35:00
6034,2020-01-14 05:10:00,2020-01-14 05:15:00
6035,2020-01-14 08:50:00,2020-01-14 08:50:00
6036,2020-01-15 00:15:00,2020-01-15 00:15:00
6037,2020-01-15 03:45:00,2020-01-15 03:45:00
6038,2020-01-15 10:35:00,2020-01-15 10:35:00
6039,2020-01-15 11:50:00,2020-01-15 11:50:00
6040,2020-01-15 12:00:00,2020-01-15 12:00:00
6041,2020-01-15 13:30:00,2020-01-15 13:30:00
6042,2020-01-15 16:50:00,2020-01-15 16:50:00
6043,2020-01-15 19:10:00,2020-01-15 19:15:00
6044,2020-01-15 23:20:00,2020-01-15 23:20:00
6045,2020-01-15 23:35:00,2020-01-15 23:35:00
6046,2020-01-15 23:50:00,2020-01-16 00:05:00
6047,2020-01-16 01:40:00,2020-01-16 01:40:00
6048,2020-01-16 01:55:00,2020-01-16 01:55:00
6049,2020-01-16 02:10:00,2020-01-16 02:10:00
6050,2020-01-16 13:20:00,2020-01-16 13:20:00
6051,2020-01-17 00:15:00,2020-01-17 00:15:00
6052,2020-01-17 01:05:00,2020-01-17 01:05:00
6053,2020-01-17 02:25:00,2020-01-17 02:25:00
6054,2020-01-17 02:50:00,2020-01-17 02:50:00
6055,2020-01-17 09:00:00,2020-01-17 09:00:00
6056,2020-01-17 10:35:00,2020-01-17 10:35:00
6057,2020-01-17 12:05:00,2020-01-17 12:05:00
6058,2020-01-17 18:25:00,2020-01-17 18:25:00
6059,2020-01-18 03:55:00,2020-01-18 03:55:00
6060,2020-01-18 09:40:00,2020-01-18 09:40:00
6061,2020-01-18 10:40:00,2020-01-18 10:40:00
6062,2020-01-18 10:50:00,2020-01-18 10:55:00
6063,2020-01-18 11:15:00,2020-01-18 11:15:00
6064,2020-01-18 21:45:00,2020-01-18 21:50:00
6065,2020-01-19 10:50:00,2020-01-19 10:50:00
6066,2020-01-19 12:30:00,2020-01-19 12:30:00
6067,2020-01-19 14:30:00,2020-01-19 14:30:00
6068,2020-01-19 15:45:00,2020-01-19 15:45:00
6069,2020-01-19 20:30:00,2020-01-19 20:30:00
6070,2020-01-19 21:30:00,2020-01-19 21:30:00
6071,2020-01-19 21:45:00,2020-01-19 21:45:00
6072,2020-01-20 00:35:00,2020-01-20 00:35:00
6073,2020-01-20 01:00:00,2020-01-20 01:05:00
6074,2020-01-20 04:30:00,2020-01-20 04:30:00
6075,2020-01-20 10:20:00,2020-01-20 10:20:00
6076,2020-01-20 14:20:00,2020-01-20 14:25:00
6077,2020-01-20 15:40:00,2020-01-20 15:40:00
6078,2020-01-20 15:55:00,2020-01-20 16:00:00
6079,2020-01-20 16:30:00,2020-01-20 16:35:00
6080,2020-01-20 16:50:00,2020-01-20 16:50:00
6081,2020-01-20 17:25:00,2020-01-20 17:25:00
6082,2020-01-20 17:40:00,2020-01-20 17:45:00
6083,2020-01-20 19:30:00,2020-01-20 19:35:00
6084,2020-01-20 19:45:00,2020-01-20 19:45:00
6085,2020-01-20 21:40:00,2020-01-20 21:40:00
6086,2020-01-21 01:00:00,2020-01-21 01:15:00
6087,2020-01-21 01:25:00,2020-01-21 01:35:00
6088,2020-01-21 01:50:00,2020-01-21 01:55:00
6089,2020-01-21 02:05:00,2020-01-21 02:10:00
6090,2020-01-21 02:35:00,2020-01-21 02:45:00
6091,2020-01-21 03:25:00,2020-01-21 03:25:00
6092,2020-01-21 03:40:00,2020-01-21 03:40:00
6093,2020-01-21 10:20:00,2020-01-21 10:20:00
6094,2020-01-21 10:30:00,2020-01-21 10:30:00
6095,2020-01-22 06:25:00,2020-01-22 06:25:00
6096,2020-01-22 06:45:00,2020-01-22 06:50:00
6097,2020-01-22 11:50:00,2020-01-22 11:50:00
6098,2020-01-23 20:15:00,2020-01-23 20:15:00
6099,2020-01-23 22:20:00,2020-01-23 22:20:00
6100,2020-01-24 02:10:00,2020-01-24 02:10:00
6101,2020-01-24 20:35:00,2020-01-24 20:35:00
6102,2020-01-25 07:00:00,2020-01-25 07:00:00
6103,2020-01-25 07:25:00,2020-01-25 07:25:00
6104,2020-01-26 04:35:00,2020-01-26 04:40:00
6105,2020-01-26 22:45:00,2020-01-26 22:45:00
6106,2020-01-27 10:10:00,2020-01-27 10:45:00
6107,2020-01-27 11:00:00,2020-01-27 11:15:00
6108,2020-01-27 11:30:00,2020-01-27 12:05:00
6109,2020-01-27 12:15:00,2020-01-27 12:15:00
6110,2020-01-27 12:30:00,2020-01-27 12:30:00
6111,2020-01-27 12:40:00,2020-01-27 12:40:00
6112,2020-01-28 17:40:00,2020-01-28 17:40:00
6113,2020-01-29 03:05:00,2020-01-29 03:50:00
6114,2020-01-29 04:05:00,2020-01-29 04:05:00
6115,2020-01-29 04:30:00,2020-01-29 04:35:00
6116,2020-01-29 07:55:00,2020-01-29 07:55:00
6117,2020-01-29 08:25:00,2020-01-29 08:30:00
6118,2020-01-29 11:10:00,2020-01-29 11:10:00
6119,2020-01-29 11:35:00,2020-01-29 11:35:00
6120,2020-01-29 17:50:00,2020-01-29 17:50:00
6121,2020-01-30 09:50:00,2020-01-30 09:50:00
6122,2020-01-31 10:15:00,2020-01-31 10:15:00
6123,2020-02-02 17:05:00,2020-02-02 17:05:00
6124,2020-02-05 01:25:00,2020-02-05 01:25:00
6125,2020-02-08 13:35:00,2020-02-08 13:35:00
6126,2020-02-10 12:25:00,2020-02-10 12:25:00
6127,2020-02-10 13:30:00,2020-02-10 13:30:00
6128,2020-02-12 10:05:00,2020-02-12 10:05:00
6129,2020-02-12 10:15:00,2020-02-12 10:15:00
6130,2020-02-12 23:25:00,2020-02-12 23:25:00
6131,2020-02-13 00:30:00,2020-02-13 00:30:00
6132,2020-02-14 02:50:00,2020-02-14 02:55:00
6133,2020-02-14 03:15:00,2020-02-14 03:15:00
6134,2020-02-14 03:55:00,2020-02-14 03:55:00
6135,2020-02-14 06:45:00,2020-02-14 06:45:00
6136,2020-02-14 08:15:00,2020-02-14 08:15:00
6137,2020-02-14 08:25:00,2020-02-14 08:25:00
6138,2020-02-14 08:50:00,2020-02-14 08:50:00
6139,2020-02-14 09:20:00,2020-02-14 09:30:00
6140,2020-02-14 09:40:00,2020-02-14 09:55:00
6141,2020-02-14 10:15:00,2020-02-14 10:20:00
6142,2020-02-14 10:55:00,2020-02-14 11:00:00
6143,2020-02-14 11:30:00,2020-02-14 11:30:00
6144,2020-02-14 11:40:00,2020-02-14 11:40:00
6145,2020-02-14 12:00:00,2020-02-14 12:05:00
6146,2020-02-14 13:35:00,2020-02-14 13:35:00
6147,2020-02-14 13:50:00,2020-02-14 13:50:00
6148,2020-02-14 14:20:00,2020-02-14 14:45:00
6149,2020-02-14 14:55:00,2020-02-14 15:00:00
6150,2020-02-14 15:50:00,2020-02-14 15:50:00
6151,2020-02-14 17:30:00,2020-02-14 17:30:00
6152,2020-02-14 17:40:00,2020-02-14 17:40:00
6153,2020-02-14 17:50:00,2020-02-14 17:50:00
6154,2020-02-14 18:25:00,2020-02-14 18:25:00
6155,2020-02-14 18:50:00,2020-02-14 18:50:00
6156,2020-02-14 19:00:00,2020-02-14 19:00:00
6157,2020-02-14 19:10:00,2020-02-14 19:15:00
6158,2020-02-14 19:45:00,2020-02-14 19:55:00
6159,2020-02-14 20:05:00,2020-02-14 20:05:00
6160,2020-02-14 20:15:00,2020-02-14 20:15:00
6161,2020-02-14 20:35:00,2020-02-14 20:35:00
6162,2020-02-14 20:45:00,2020-02-14 21:00:00
6163,2020-02-14 21:20:00,2020-02-14 21:35:00
6164,2020-02-14 21:50:00,2020-02-14 22:20:00
6165,2020-02-14 22:30:00,2020-02-14 22:30:00
6166,2020-02-14 22:40:00,2020-02-14 22:40:00
6167,2020-02-15 00:15:00,2020-02-15 00:15:00
