,time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,year,month,anomaly
160225,2018-07-12 08:00:00,904.81,952.1,-285.17,-287.91,940.9,-223.03,2018,7,-1
160226,2018-07-12 08:05:00,898.93,949.78,-292.51,-293.19,933.96,-233.75,2018,7,-1
160228,2018-07-12 08:15:00,905.39,969.29,-287.32,-282.65,945.1,-225.46,2018,7,-1
160234,2018-07-12 08:45:00,902.32,972.85,-289.55,-287.66,944.79,-226.4,2018,7,-1
160235,2018-07-12 08:50:00,922.24,1003.91,-280.61,-277.8,967.74,-218.5,2018,7,-1
160238,2018-07-12 09:05:00,899.6,986.05,-291.1,-285.15,940.4,-227.59,2018,7,-1
160240,2018-07-12 09:15:00,920.6,987.98,-297.3,-280.94,959.35,-231.64,2018,7,-1
160243,2018-07-12 09:30:00,906.21,985.81,-291.33,-285.92,946.87,-225.29,2018,7,-1
160244,2018-07-12 09:35:00,927.22,983.8,-284.77,-278.51,964.29,-224.63,2018,7,-1
160245,2018-07-12 09:40:00,897.06,868.7,-287.42,-285.85,918.35,-227.8,2018,7,-1
160247,2018-07-12 09:50:00,921.51,1000.38,-296.34,-293.23,964.64,-232.7,2018,7,-1
160250,2018-07-12 10:05:00,913.13,986.17,-290.45,-281.7,951.38,-227.04,2018,7,-1
160253,2018-07-12 10:20:00,918.52,995.29,-291.21,-284.52,962.26,-224.85,2018,7,-1
160256,2018-07-12 10:35:00,921.99,999.71,-288.43,-286.31,966.24,-230.73,2018,7,-1
160258,2018-07-12 10:45:00,890.72,947.09,-291.66,-286.98,922.98,-229.97,2018,7,-1
160259,2018-07-12 10:50:00,916.69,993.5,-288.54,-284.61,962.23,-223.41,2018,7,-1
160260,2018-07-12 10:55:00,923.89,965.89,-290.12,-285.72,959.41,-227.56,2018,7,-1
160262,2018-07-12 11:05:00,903.96,988.0,-284.61,-283.26,944.51,-222.94,2018,7,-1
160263,2018-07-12 11:10:00,920.99,946.31,-289.76,-286.75,955.0,-225.15,2018,7,-1
160281,2018-07-12 12:40:00,916.13,1002.32,-275.99,-281.67,958.63,-215.11,2018,7,-1
160316,2018-07-12 15:35:00,934.12,1003.86,-269.48,-269.33,967.58,-208.82,2018,7,-1
160329,2018-07-12 16:40:00,944.55,1000.1,-272.82,-266.32,958.06,-212.5,2018,7,-1
160383,2018-07-12 21:10:00,939.24,996.59,-264.36,-268.4,971.62,-202.36,2018,7,-1
160406,2018-07-12 23:05:00,937.15,1036.4,-256.39,-255.51,972.22,-194.48,2018,7,-1
160423,2018-07-13 00:30:00,926.92,1009.2,-281.17,-281.73,962.83,-217.15,2018,7,-1
160424,2018-07-13 00:35:00,953.73,1017.99,-285.97,-279.46,990.47,-216.01,2018,7,-1
160425,2018-07-13 00:40:00,931.59,912.52,-288.15,-286.45,955.43,-217.58,2018,7,-1
160427,2018-07-13 00:50:00,900.93,959.95,-293.82,-284.93,935.76,-225.21,2018,7,-1
160428,2018-07-13 00:55:00,933.98,1009.11,-275.94,-279.85,969.35,-210.16,2018,7,-1
160429,2018-07-13 01:00:00,916.61,900.71,-284.86,-280.9,938.39,-215.97,2018,7,-1
160431,2018-07-13 01:10:00,905.66,988.51,-300.54,-292.39,943.38,-230.54,2018,7,-1
160432,2018-07-13 01:15:00,923.52,975.04,-291.45,-289.07,956.68,-224.49,2018,7,-1
160433,2018-07-13 01:20:00,924.24,973.68,-289.71,-296.23,956.58,-220.66,2018,7,-1
160434,2018-07-13 01:25:00,907.92,933.29,-289.79,-285.89,934.78,-219.26,2018,7,-1
160435,2018-07-13 01:30:00,897.69,947.24,-296.76,-291.42,925.55,-228.7,2018,7,-1
160436,2018-07-13 01:35:00,914.91,988.56,-290.88,-286.34,954.87,-218.1,2018,7,-1
160437,2018-07-13 01:40:00,936.57,988.93,-296.48,-293.72,968.97,-225.0,2018,7,-1
160438,2018-07-13 01:45:00,917.23,943.57,-288.39,-289.02,943.13,-220.2,2018,7,-1
160439,2018-07-13 01:50:00,908.44,966.27,-294.91,-293.61,935.3,-226.54,2018,7,-1
160440,2018-07-13 01:55:00,904.44,952.54,-295.52,-291.4,931.74,-226.0,2018,7,-1
160441,2018-07-13 02:00:00,898.72,957.91,-291.31,-283.58,926.33,-223.61,2018,7,-1
160442,2018-07-13 02:05:00,922.29,1002.74,-297.81,-301.65,962.47,-230.81,2018,7,-1
160443,2018-07-13 02:10:00,917.96,925.73,-292.88,-291.22,944.47,-223.81,2018,7,-1
160444,2018-07-13 02:15:00,898.73,928.81,-298.22,-301.02,925.61,-230.41,2018,7,-1
160445,2018-07-13 02:20:00,901.89,981.46,-288.48,-283.01,938.83,-219.88,2018,7,-1
160447,2018-07-13 02:30:00,912.38,958.23,-298.05,-301.33,942.26,-227.18,2018,7,-1
160449,2018-07-13 02:40:00,904.38,974.27,-299.95,-298.29,941.14,-229.28,2018,7,-1
160450,2018-07-13 02:45:00,929.45,998.47,-284.41,-283.99,965.84,-217.39,2018,7,-1
160451,2018-07-13 02:50:00,928.86,985.63,-282.34,-282.49,961.43,-219.94,2018,7,-1
160453,2018-07-13 03:00:00,925.22,987.98,-283.89,-279.05,955.04,-217.39,2018,7,-1
160454,2018-07-13 03:05:00,924.56,993.67,-282.83,-282.62,953.33,-221.08,2018,7,-1
160456,2018-07-13 03:15:00,929.99,1003.86,-286.24,-281.75,958.51,-220.61,2018,7,-1
160458,2018-07-13 03:25:00,925.39,981.49,-285.7,-287.12,948.83,-215.71,2018,7,-1
160460,2018-07-13 03:35:00,919.01,983.92,-283.14,-284.92,946.56,-219.5,2018,7,-1
160461,2018-07-13 03:40:00,914.03,954.95,-300.21,-292.83,937.26,-227.14,2018,7,-1
160506,2018-07-13 07:25:00,941.52,1086.8,-197.96,-201.99,982.59,-151.02,2018,7,-1
160507,2018-07-13 07:30:00,984.31,984.62,-236.36,-231.37,998.19,-181.04,2018,7,-1
160518,2018-07-13 08:25:00,930.41,968.29,-283.72,-283.14,965.92,-217.95,2018,7,-1
160520,2018-07-13 08:35:00,949.34,989.78,-281.79,-273.94,989.2,-214.17,2018,7,-1
160521,2018-07-13 08:40:00,963.14,1005.15,-273.04,-267.97,1003.31,-211.02,2018,7,-1
160522,2018-07-13 08:45:00,969.64,1004.87,-272.18,-268.0,1006.98,-210.87,2018,7,-1
160523,2018-07-13 08:50:00,965.31,992.94,-272.47,-280.42,999.32,-208.88,2018,7,-1
160524,2018-07-13 08:55:00,969.65,1023.8,-262.47,-261.68,1008.13,-202.75,2018,7,-1
160525,2018-07-13 09:00:00,962.26,1006.02,-270.41,-275.64,996.09,-210.58,2018,7,-1
160529,2018-07-13 09:20:00,938.68,1004.03,-276.15,-268.32,979.74,-211.11,2018,7,-1
